"Measurer_Initials","Bag_Code","Site_Code","Sex","Nose-To-Wing-Tip-(mm)","Nose-to-Abdomen-Tip-(mm)","%IP-0.5KM","%IP-1KM","%IP-3KM","%IP-5KM","Latitude","Longitude","Day","Month","Num_TOH","Altitude","length_ratio","coll_date"
"RM","B17","B16","F",23.76,17.65,4.158676,4.124499,5.880403,4.784702,40.337905,-74.809278,30,9,5,57.8952,0.742845117845118,18900
"RM","B17","B16","F",21.35,15.61,4.158676,4.124499,5.880403,4.784702,40.337905,-74.809278,30,9,5,57.8952,0.731147540983606,18900
"RM","B17","B16","F",24.18,15.05,4.158676,4.124499,5.880403,4.784702,40.337905,-74.809278,30,9,5,57.8952,0.622415219189413,18900
"RM","B17","B16","M",20.19,14.22,4.158676,4.124499,5.880403,4.784702,40.337905,-74.809278,30,9,5,57.8952,0.704309063893016,18900
"RM","B18","B18","F",23.66,16.03,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.677514792899408,18901
"RM","B18","B18","F",26.19,16.54,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.631538755250095,18901
"RM","B18","B18","F",24.89,16.41,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.65930092406589,18901
"RM","B18","B18","F",25.57,18.02,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.704732107938991,18901
"RM","B18","B18","F",27.45,16.96,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.617850637522769,18901
"RM","B18","B18","F",25.44,15.95,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.626965408805031,18901
"RM","B18","B18","F",23.9,16.7,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.698744769874477,18901
"RM","B18","B18","F",25.7,15.17,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.590272373540856,18901
"RM","B18","B18","F",23.94,15.76,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.658312447786132,18901
"RM","B18","B18","F",24.84,15.78,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.635265700483092,18901
"RM","B18","B18","F",25.45,15.67,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.615717092337917,18901
"RM","B18","B18","F",25.15,15.85,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.630218687872763,18901
"RM","B18","B18","F",27.51,17.05,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.619774627408215,18901
"RM","B18","B18","F",25.54,17.64,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.690681284259984,18901
"RM","B18","B18","F",23.92,15.37,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.642558528428094,18901
"RM","B18","B18","F",24.06,15.62,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.649210307564422,18901
"RM","B18","B18","F",24.94,17.23,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.690858059342422,18901
"RM","B18","B18","F",24.46,16.64,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.680294358135732,18901
"RM","B18","B18","M",19.88,12.87,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.64738430583501,18901
"RM","B18","B18","F",24.81,17.2,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.693268843208384,18901
"RM","B18","B18","F",26.16,16.61,46.460481,45.827606,43.942079,38.269039,40.505236,-74.36786,1,10,20,30.8,0.634938837920489,18901
"AP","B20","B19","M",19.45,13.76,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.70745501285347,18902
"AP","B20","B19","M",21.97,15.14,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.689121529358216,18902
"AP","B20","B19","M",21.72,14.76,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.679558011049724,18902
"AM","B20","B19","F",26.19,15.7,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.59946544482627,18902
"AM","B20","B19","M",21.39,15.83,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.740065451145395,18902
"AM","B20","B19","F",24.27,20.96,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.863617634940256,18902
"AM","B20","B19","F",24.96,20,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.801282051282051,18902
"AM","B20","B19","F",26.04,17.24,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.662058371735791,18902
"AM","B20","B19","F",27.03,21.34,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.789493155752867,18902
"AM","B20","B19","F",24.86,16.75,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.673773129525342,18902
"AM","B20","B19","F",24.68,17.63,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.714343598055105,18902
"AM","B20","B19","F",24.69,18.27,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.739975698663426,18902
"AM","B20","B19","M",21.65,14.92,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.689145496535797,18902
"AM","B20","B19","F",25.86,20.75,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.802397525135344,18902
"AM","B20","B19","F",25.38,18.6,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.732860520094563,18902
"AM","B20","B19","F",24.64,18.95,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.769074675324675,18902
"AM","B20","B19","M",20.61,14.58,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.707423580786026,18902
"AM","B20","B19","M",20.01,14.28,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.713643178410794,18902
"AM","B20","B19","F",24.44,18.02,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.737315875613748,18902
"AM","B20","B19","M",20.64,14.78,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.716085271317829,18902
"AM","B20","B19","F",25.32,17.61,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.695497630331753,18902
"AM","B20","B19","F",24.9,20.85,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.837349397590362,18902
"AM","B20","B19","F",24.92,19.83,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.795746388443017,18902
"AM","B20","B19","F",26.71,18.2,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.681392736802696,18902
"AM","B20","B19","F",23.2,21.71,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.935775862068966,18902
"AM","B20","B19","F",25.32,21.49,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.848736176935229,18902
"AM","B20","B19","M",20.24,15.79,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.780138339920949,18902
"AM","B20","B19","M",21.38,16.2,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.757717492984097,18902
"AM","B20","B19","M",21.53,16.54,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.768230376219229,18902
"AM","B20","B19","M",22.03,16.63,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.754879709487063,18902
"AM","B20","B19","F",24.62,17.62,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.715678310316816,18902
"AM","B20","B19","F",22.38,17.71,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.791331546023235,18902
"AM","B20","B19","F",26.36,21.56,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.817905918057663,18902
"AM","B20","B19","M",20.09,14.68,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.730711796913888,18902
"AM","B20","B19","F",25.63,18.46,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.720249707374171,18902
"AM","B20","B19","M",21.24,14.13,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.665254237288136,18902
"AM","B20","B19","F",25.2,20.65,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.819444444444444,18902
"AM","B20","B19","F",25.72,22.18,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.862363919129083,18902
"AM","B20","B19","F",25.87,17.91,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.692307692307692,18902
"AM","B20","B19","F",24.32,15.68,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.644736842105263,18902
"AM","B20","B19","F",25.03,19.69,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.786656012784658,18902
"AM","B20","B19","M",20.52,15.24,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.742690058479532,18902
"AM","B20","B19","F",25.92,17.06,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.658179012345679,18902
"AM","B20","B19","M",20.4,14.61,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.716176470588235,18902
"AM","B20","B19","F",24.18,16.14,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.667493796526055,18902
"AM","B20","B19","F",24.73,18.56,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.750505458956733,18902
"AM","B20","B19","F",25.8,17.75,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.687984496124031,18902
"AM","B21","B19","M",20.1,14.59,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.725870646766169,18902
"AM","B21","B19","M",21.24,14.96,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.704331450094162,18902
"AM","B21","B19","F",26.92,17,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.63150074294205,18902
"AM","B21","B19","F",25.65,20.65,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.805068226120858,18902
"AM","B21","B19","F",25.85,15.9,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.615087040618955,18902
"AM","B21","B19","F",26.17,17.46,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.667176155903706,18902
"AM","B21","B19","F",23.59,14.7,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.623145400593472,18902
"AM","B21","B19","M",21.58,15.91,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.73725671918443,18902
"AM","B21","B19","F",21.94,17.18,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.783044667274385,18902
"AM","B21","B19","F",25.76,17.13,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.664984472049689,18902
"AM","B21","B19","M",20.16,14.17,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.702876984126984,18902
"AM","B21","B19","F",24.14,15.23,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.630903065451533,18902
"AM","B21","B19","M",21.16,15.7,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.741965973534972,18902
"AM","B21","B19","F",26,17.93,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.689615384615385,18902
"AM","B21","B19","F",26,19.03,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.731923076923077,18902
"AM","B21","B19","M",20.08,15.25,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.759462151394422,18902
"AM","B21","B19","M",20.46,13.84,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.67644183773216,18902
"AM","B21","B19","F",25.38,17.08,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.672970843183609,18902
"AM","B21","B19","F",25.87,21.58,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.834170854271357,18902
"AM","B21","B19","M",21.26,14.96,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.703668861712135,18902
"AM","B21","B19","F",25.05,15.33,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.611976047904192,18902
"AM","B21","B19","F",25.66,17.1,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.666406858924396,18902
"AM","B21","B19","M",20.19,14.4,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.713224368499257,18902
"AM","B21","B19","F",24.46,22.02,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.900245298446443,18902
"AM","B21","B19","F",24.83,20.85,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.839710028191704,18902
"AM","B21","B19","F",25.51,16.64,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.652293218345747,18902
"AM","B21","B19","F",25.33,16.92,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.667982629293328,18902
"AM","B21","B19","F",23.74,16.53,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.696293176074137,18902
"AM","B21","B19","F",23.09,16.3,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.705933304460806,18902
"AM","B21","B19","F",22.95,15.12,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.658823529411765,18902
"AM","B21","B19","F",25.69,21.33,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.830284157259634,18902
"AM","B21","B19","F",23.78,15.67,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.658957106812447,18902
"AM","B21","B19","F",24.64,17.14,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.695616883116883,18902
"AM","B21","B19","M",21.18,14.7,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.694050991501416,18902
"AM","B21","B19","M",20.11,14.27,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.709597215315763,18902
"AM","B22","B19","F",24.49,17,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.69416088199265,18902
"AM","B22","B19","F",23.26,15.71,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.675408426483233,18902
"AM","B22","B19","F",25.41,16.8,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.661157024793388,18902
"AM","B22","B19","F",24.55,22.32,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.909164969450102,18902
"AM","B22","B19","F",23.33,15.54,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.666095156450922,18902
"AM","B22","B19","F",24.43,18.92,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.774457634056488,18902
"AM","B22","B19","M",21.31,16.16,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.758329422806194,18902
"AM","B22","B19","F",25.81,17.21,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.666795815575358,18902
"AM","B22","B19","F",26.59,19.95,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.75028206092516,18902
"AM","B22","B19","M",20.3,14.9,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.733990147783251,18902
"AM","B22","B19","M",21.68,16.22,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.748154981549815,18902
"AM","B22","B19","M",21.75,15.84,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.728275862068966,18902
"AM","B22","B19","F",23.96,17.1,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.713689482470785,18902
"AM","B22","B19","M",20.81,15.6,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.74963959634791,18902
"RM","B19","B19","F",24.12,14.14,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.586235489220564,18902
"RM","B19","B19","F",25.22,19.64,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.778747026169707,18902
"RM","B19","B19","M",21.89,16.55,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.756052992233897,18902
"RM","B19","B19","F",25.87,16.12,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.623115577889447,18902
"RM","B19","B19","M",20.88,13.85,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.663314176245211,18902
"RM","B19","B19","M",17.96,13.33,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.742204899777283,18902
"RM","B19","B19","F",25.25,16.65,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.659405940594059,18902
"RM","B19","B19","M",21.61,14.64,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.677464136973623,18902
"RM","B19","B19","F",26.37,21.03,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.797497155858931,18902
"RM","B19","B19","F",25.02,20.45,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.817346123101519,18902
"RM","B19","B19","F",24.87,20.63,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.82951347004423,18902
"RM","B19","B19","F",25.31,22.77,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.899644409324378,18902
"RM","B19","B19","M",21.81,14.99,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.687299403943145,18902
"RM","B19","B19","F",23.51,19.46,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.827732879625691,18902
"RM","B19","B19","F",24.65,17.73,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.719269776876268,18902
"RM","B19","B19","M",20.2,14.25,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.705445544554456,18902
"RM","B19","B19","M",20.47,13.86,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.677088422081094,18902
"RM","B19","B19","M",21.99,15.71,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.714415643474307,18902
"RM","B19","B19","F",25.33,16.31,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.643900513225424,18902
"RM","B19","B19","F",23.43,17.93,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.765258215962441,18902
"RM","B19","B19","F",25.75,16.23,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.630291262135922,18902
"RM","B19","B19","F",23.2,16.64,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.717241379310345,18902
"RM","B19","B19","F",27.65,21.95,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.793851717902351,18902
"RM","B19","B19","F",25.74,15.49,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.601787101787102,18902
"RM","B19","B19","M",20.78,15.74,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.757459095283927,18902
"RM","B19","B19","F",26.75,18.39,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.687476635514019,18902
"RM","B19","B19","F",25.48,18.69,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.733516483516484,18902
"RM","B19","B19","F",26.26,21.61,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.822924600152323,18902
"RM","B19","B19","F",26.19,16.55,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.631920580374189,18902
"RM","B19","B19","F",24.87,17.09,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.687173301166063,18902
"RM","B19","B19","F",27.32,17.67,46.147936,28.843329,34.080279,41.061893,40.525135,-74.438884,2,10,151,35.46,0.646778916544656,18902
"RM","B24","B24","F",26.16,18.48,37.28143,33.811229,25.259204,19.321958,40.576603,-74.650987,8,10,67,49.0207,0.706422018348624,18908
"RM","B24","B24","F",24.05,14.85,37.28143,33.811229,25.259204,19.321958,40.576603,-74.650987,8,10,67,49.0207,0.617463617463617,18908
"RM","B24","B24","F",24.94,16.14,37.28143,33.811229,25.259204,19.321958,40.576603,-74.650987,8,10,67,49.0207,0.647153167602245,18908
"RM","B24","B24","F",24.14,14.78,37.28143,33.811229,25.259204,19.321958,40.576603,-74.650987,8,10,67,49.0207,0.612261806130903,18908
